<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.05	06:00:00	2112.89	2116.00	2112.56	2115.98	0	0	0
2024.03.05	07:00:00	2115.96	2119.77	2115.26	2119.18	0	0	0
2024.03.05	08:00:00	2119.17	2119.63	2115.17	2117.34	0	0	0
2024.03.05	09:00:00	2117.35	2117.72	2113.88	2114.51	0	0	0
2024.03.05	10:00:00	2114.53	2123.47	2114.53	2120.60	0	0	0
2024.03.05	11:00:00	2120.75	2125.35	2118.97	2124.47	0	0	0
2024.03.05	12:00:00	2124.42	2127.39	2123.28	2123.77	0	0	0
2024.03.05	13:00:00	2123.62	2127.24	2122.54	2124.55	0	0	0
2024.03.05	14:00:00	2124.55	2125.33	2121.10	2124.49	0	0	0
2024.03.05	15:00:00	2124.48	2141.81	2122.32	2127.66	0	0	0
2024.03.05	16:00:00	2127.67	2133.32	2124.20	2128.22	0	0	0
2024.03.05	17:00:00	2128.21	2139.63	2123.73	2126.58	0	0	0
2024.03.05	18:00:00	2126.53	2128.80	2123.58	2128.34	0	0	0
2024.03.05	19:00:00	2128.33	2131.04	2127.52	2130.84	0	0	0
2024.03.05	20:00:00	2130.86	2133.63	2129.53	2130.78	0	0	0
2024.03.05	21:00:00	2130.80	2134.78	2129.64	2129.67	0	0	0
2024.03.05	22:00:00	2129.54	2131.00	2128.42	2129.57	0	0	0
2024.03.05	23:00:00	2129.64	2130.04	2126.97	2127.57	0	0	0
2024.03.06	01:00:00	2127.49	2128.50	2126.85	2128.10	1355	0	0
2024.03.06	02:00:00	2127.96	2128.16	2126.01	2126.87	0	0	0
2024.03.06	03:00:00	2126.74	2128.00	2125.04	2125.42	0	0	0
2024.03.06	04:00:00	2125.41	2126.84	2123.81	2126.40	0	0	0
2024.03.06	05:00:00	2126.27	2126.62	2123.59	2124.79	0	0	0
2024.03.06	06:00:00	2124.80	2126.41	2124.65	2126.12	0	0	0
2024.03.06	07:00:00	2126.10	2128.01	2125.14	2125.22	0	0	0
2024.03.06	08:00:00	2125.24	2127.62	2124.84	2127.33	0	0	0
2024.03.06	09:00:00	2127.35	2131.56	2126.96	2128.42	0	0	0
2024.03.06	10:00:00	2128.42	2129.27	2124.25	2125.05	0	0	0
2024.03.06	11:00:00	2125.04	2129.91	2124.73	2128.72	0	0	0
2024.03.06	12:00:00	2128.71	2128.75	2124.59	2125.69	0	0	0
2024.03.06	13:00:00	2125.70	2132.63	2125.50	2132.46	0	0	0
2024.03.06	14:00:00	2132.61	2135.10	2130.98	2134.29	0	0	0
2024.03.06	15:00:00	2134.14	2139.71	2131.39	2139.34	0	0	0
2024.03.06	16:00:00	2139.36	2149.21	2135.63	2144.72	0	0	0
2024.03.06	17:00:00	2144.55	2145.49	2132.13	2141.11	0	0	0
2024.03.06	18:00:00	2141.05	2149.92	2140.46	2148.07	0	0	0
2024.03.06	19:00:00	2148.05	2150.10	2141.82	2144.69	0	0	0
2024.03.06	20:00:00	2144.68	2152.27	2143.92	2147.14	0	0	0
2024.03.06	21:00:00	2147.17	2147.45	2139.38	2144.28	0	0	0
2024.03.06	22:00:00	2144.27	2147.29	2143.16	2146.75	0	0	0
2024.03.06	23:00:00	2146.67	2149.29	2144.39	2148.24	0	0	0
2024.03.07	01:00:00	2148.23	2151.47	2146.09	2147.40	2381	0	0
2024.03.07	02:00:00	2147.38	2149.69	2147.26	2148.78	0	0	0
2024.03.07	03:00:00	2148.80	2149.07	2144.20	2146.27	0	0	0
2024.03.07	04:00:00	2146.28	2152.10	2145.58	2150.76	0	0	0
2024.03.07	05:00:00	2150.74	2152.55	2149.60	2151.81	0	0	0
2024.03.07	06:00:00	2151.78	2161.61	2151.61	2158.35	0	0	0
2024.03.07	07:00:00	2158.20	2158.78	2154.36	2154.41	0	0	0
2024.03.07	08:00:00	2154.54	2156.60	2151.63	2155.33	0	0	0
2024.03.07	09:00:00	2155.49	2158.31	2152.17	2156.11	0	0	0
2024.03.07	10:00:00	2156.08	2159.86	2154.37	2155.34	0	0	0
2024.03.07	11:00:00	2155.35	2157.84	2154.26	2157.76	0	0	0
2024.03.07	12:00:00	2157.75	2158.93	2156.08	2157.53	0	0	0
2024.03.07	13:00:00	2157.57	2157.82	2153.23	2156.01	0	0	0
2024.03.07	14:00:00	2155.78	2158.91	2153.93	2158.56	0	0	0
2024.03.07	15:00:00	2158.52	2164.76	2157.34	2159.62	0	0	0
2024.03.07	16:00:00	2159.46	2159.70	2147.98	2153.91	0	0	0
2024.03.07	17:00:00	2153.89	2157.77	2151.79	2153.72	0	0	0
2024.03.07	18:00:00	2153.73	2158.61	2149.21	2156.10	0	0	0
2024.03.07	19:00:00	2156.14	2158.86	2155.22	2158.28	0	0	0
2024.03.07	20:00:00	2158.29	2159.32	2155.99	2156.99	0	0	0
2024.03.07	21:00:00	2157.02	2160.94	2156.11	2159.98	0	0	0
2024.03.07	22:00:00	2159.94	2160.50	2157.95	2158.51	0	0	0
2024.03.07	23:00:00	2158.66	2159.72	2158.18	2159.39	0	0	0
2024.03.08	01:00:00	2158.85	2162.63	2158.62	2161.84	2195	0	0
2024.03.08	02:00:00	2162.00	2163.59	2159.61	2160.84	0	0	0
2024.03.08	03:00:00	2160.85	2161.81	2157.59	2157.89	0	0	0
2024.03.08	04:00:00	2157.84	2158.42	2154.91	2155.38	0	0	0
2024.03.08	05:00:00	2155.31	2158.74	2153.96	2157.67	0	0	0
2024.03.08	06:00:00	2157.66	2159.19	2156.29	2157.76	0	0	0
2024.03.08	07:00:00	2157.77	2158.43	2156.39	2157.66	0	0	0
2024.03.08	08:00:00	2157.64	2162.00	2156.35	2161.26	0	0	0
2024.03.08	09:00:00	2161.24	2161.98	2159.00	2161.27	0	0	0
2024.03.08	10:00:00	2161.24	2168.69	2161.04	2165.04	0	0	0
2024.03.08	11:00:00	2165.06	2171.16	2164.56	2169.00	0	0	0
2024.03.08	12:00:00	2169.01	2170.60	2166.58	2168.42	0	0	0
2024.03.08	13:00:00	2168.43	2169.72	2166.23	2168.17	0	0	0
2024.03.08	14:00:00	2168.18	2169.35	2165.94	2165.95	0	0	0
2024.03.08	15:00:00	2165.91	2185.48	2156.09	2171.19	0	0	0
2024.03.08	16:00:00	2171.17	2174.72	2163.80	2170.91	0	0	0
2024.03.08	17:00:00	2170.96	2177.42	2167.77	2177.28	0	0	0
2024.03.08	18:00:00	2177.13	2180.97	2172.21	2180.64	0	0	0
2024.03.08	19:00:00	2180.65	2195.22	2180.63	2184.94	0	0	0
2024.03.08	20:00:00	2185.00	2185.04	2173.79	2174.40	0	0	0
2024.03.08	21:00:00	2174.24	2177.87	2168.24	2176.30	0	0	0
2024.03.08	22:00:00	2176.32	2178.25	2175.61	2177.23	0	0	0
2024.03.08	23:00:00	2177.09	2178.80	2176.75	2178.50	0	0	0
2024.03.11	00:00:00	2180.75	2181.34	2177.01	2177.09	1887	0	0
2024.03.11	01:00:00	2177.15	2183.84	2177.15	2181.52	0	0	0
2024.03.11	02:00:00	2181.58	2189.03	2179.41	2186.75	0	0	0
2024.03.11	03:00:00	2186.77	2186.77	2178.90	2180.30	0	0	0
2024.03.11	04:00:00	2180.31	2180.44	2176.80	2177.47	0	0	0
2024.03.11	05:00:00	2177.46	2180.38	2176.93	2179.57	0	0	0
2024.03.11	06:00:00	2179.55	2181.53	2179.42	2180.57	0	0	0
2024.03.11	07:00:00	2180.71	2181.70	2176.79	2177.93	0	0	0
2024.03.11	08:00:00	2177.95	2180.03	2177.21	2179.39	0	0	0
2024.03.11	09:00:00	2179.55	2182.81	2177.89	2182.36	0	0	0
2024.03.11	10:00:00	2182.33	2183.17	2176.62	2177.33	0	0	0
2024.03.11	11:00:00	2177.31	2181.60	2175.91	2180.59	0	0	0
2024.03.11	12:00:00	2180.57	2180.80	2176.79	2177.77	0	0	0
2024.03.11	13:00:00	2177.77	2179.56	2176.36	2179.04	0	0	0
2024.03.11	14:00:00	2179.04	2180.75	2176.34	2177.10	0	0	0
2024.03.11	15:00:00	2177.10	2185.16	2174.72	2181.82	0	0	0
2024.03.11	16:00:00	2181.85	2183.34	2175.49	2182.05	0	0	0
2024.03.11	17:00:00	2181.91	2185.77	2179.96	2184.24	0	0	0
2024.03.11	18:00:00	2184.36	2184.76	2178.54	2180.88	0	0	0
2024.03.11	19:00:00	2180.87	2184.14	2178.17	2179.56	0	0	0
2024.03.11	20:00:00	2179.61	2181.01	2177.12	2180.77	0	0	0
2024.03.11	21:00:00	2180.72	2184.20	2180.58	2181.41	0	0	0
2024.03.11	22:00:00	2181.36	2182.90	2180.93	2182.56	0	0	0
2024.03.12	00:00:00	2182.03	2184.76	2180.59	2181.24	2249	0	0
2024.03.12	01:00:00	2181.30	2183.80	2181.11	2183.69	0	0	0
2024.03.12	02:00:00	2183.55	2184.57	2180.25	2180.44	0	0	0
2024.03.12	03:00:00	2180.38	2183.14	2179.93	2182.71	0	0	0
2024.03.12	04:00:00	2182.70	2182.93	2178.60	2178.99	0	0	0
2024.03.12	05:00:00	2179.13	2179.13	2176.73	2177.52	0	0	0
2024.03.12	06:00:00	2177.38	2179.27	2177.12	2178.15	0	0	0
2024.03.12	07:00:00	2178.16	2179.18	2174.28	2176.22	0	0	0
2024.03.12	08:00:00	2176.19	2177.20	2173.56	2175.40	0	0	0
2024.03.12	09:00:00	2175.36	2177.46	2174.68	2177.04	0	0	0
2024.03.12	10:00:00	2177.04	2178.54	2175.95	2177.74	0	0	0
2024.03.12	11:00:00	2177.75	2179.13	2176.33	2176.98	0	0	0
2024.03.12	12:00:00	2176.98	2177.65	2175.48	2176.48	0	0	0
2024.03.12	13:00:00	2176.48	2176.56	2170.64	2171.97	0	0	0
2024.03.12	14:00:00	2171.95	2182.01	2161.20	2169.77	0	0	0
2024.03.12	15:00:00	2169.82	2169.92	2156.21	2160.36	0	0	0
2024.03.12	16:00:00	2160.49	2166.37	2152.61	2161.99	0	0	0
2024.03.12	17:00:00	2162.00	2164.91	2157.62	2162.96	0	0	0
2024.03.12	18:00:00	2163.02	2166.45	2161.56	2165.82	0	0	0
2024.03.12	19:00:00	2165.82	2165.82	2154.78	2154.95	0	0	0
2024.03.12	20:00:00	2154.97	2156.57	2152.98	2153.53	0	0	0
2024.03.12	21:00:00	2153.51	2157.33	2150.50	2157.28	0	0	0
2024.03.12	22:00:00	2157.28	2158.97	2156.18	2158.57	0	0	0
2024.03.13	00:00:00	2158.34	2161.39	2156.00	2158.70	3740	0	0
2024.03.13	01:00:00	2158.73	2159.04	2155.72	2156.84	0	0	0
2024.03.13	02:00:00	2156.84	2160.48	2156.51	2159.16	0	0	0
2024.03.13	03:00:00	2159.14	2159.55	2157.29	2158.50	0	0	0
2024.03.13	04:00:00	2158.55	2161.55	2157.32	2160.40	0	0	0
2024.03.13	05:00:00	2160.40	2160.68	2157.40	2159.06	0	0	0
2024.03.13	06:00:00	2159.06	2159.66	2157.24	2159.26	0	0	0
2024.03.13	07:00:00	2159.26	2160.57	2158.70	2160.06	0	0	0
2024.03.13	08:00:00	2160.06	2161.45	2158.35	2159.43	0	0	0
2024.03.13	09:00:00	2159.43	2160.75	2158.51	2159.75	0	0	0
2024.03.13	10:00:00	2159.77	2161.13	2157.88	2158.18	0	0	0
2024.03.13	11:00:00	2158.18	2160.24	2157.55	2158.50	0	0	0
2024.03.13	12:00:00	2158.50	2163.64	2158.10	2163.36	0	0	0
2024.03.13	13:00:00	2163.36	2164.16	2161.57	2163.93	0	0	0
2024.03.13	14:00:00	2164.00	2166.26	2162.21	2163.56	0	0	0
2024.03.13	15:00:00	2163.55	2171.58	2161.51	2166.10	0	0	0
2024.03.13	16:00:00	2166.07	2169.78	2163.58	2168.88	0	0	0
2024.03.13	17:00:00	2168.85	2174.50	2168.20	2171.77	0	0	0
2024.03.13	18:00:00	2171.71	2174.71	2169.58	2173.65	0	0	0
2024.03.13	19:00:00	2173.65	2179.85	2173.20	2174.53	0	0	0
2024.03.13	20:00:00	2174.53	2176.54	2174.30	2174.82	0	0	0
2024.03.13	21:00:00	2174.82	2175.52	2171.75	2172.59	0	0	0
2024.03.13	22:00:00	2172.49	2175.22	2172.34	2174.50	0	0	0
2024.03.14	00:00:00	2174.65	2175.44	2173.02	2174.58	1304	0	0
2024.03.14	01:00:00	2174.65	2176.17	2174.55	2175.42	0	0	0
2024.03.14	02:00:00	2175.40	2176.57	2173.94	2176.25	0	0	0
2024.03.14	03:00:00	2176.36	2176.97	2173.17	2174.71	0	0	0
2024.03.14	04:00:00	2174.71	2175.40	2172.56	2172.71	0	0	0
2024.03.14	05:00:00	2172.68	2174.04	2171.10	2172.30	0	0	0
2024.03.14	06:00:00	2172.30	2172.48	2171.07	2171.77	0	0	0
2024.03.14	07:00:00	2171.77	2171.93	2168.61	2168.81	0	0	0
2024.03.14	08:00:00	2168.86	2170.15	2167.42	2168.66	0	0	0
2024.03.14	09:00:00	2168.66	2169.08	2167.51	2168.69	0	0	0
2024.03.14	10:00:00	2168.63	2170.10	2168.16	2169.58	0	0	0
2024.03.14	11:00:00	2169.59	2172.02	2167.91	2170.00	0	0	0
2024.03.14	12:00:00	2169.98	2170.86	2168.08	2170.60	0	0	0
2024.03.14	13:00:00	2170.52	2170.83	2167.16	2168.51	0	0	0
2024.03.14	14:00:00	2168.53	2170.42	2160.44	2162.71	0	0	0
2024.03.14	15:00:00	2162.74	2167.20	2158.53	2162.45	0	0	0
2024.03.14	16:00:00	2162.54	2163.88	2157.69	2161.99	0	0	0
2024.03.14	17:00:00	2161.98	2162.28	2152.75	2157.22	0	0	0
2024.03.14	18:00:00	2157.12	2160.27	2156.69	2158.65	0	0	0
2024.03.14	19:00:00	2158.71	2164.99	2158.09	2160.24	0	0	0
2024.03.14	20:00:00	2160.20	2162.42	2160.18	2161.39	0	0	0
2024.03.14	21:00:00	2161.45	2163.49	2160.68	2163.49	0	0	0
2024.03.14	22:00:00	2163.46	2163.87	2161.64	2161.70	0	0	0
2024.03.15	00:00:00	2162.00	2162.32	2161.29	2161.42	880	0	0
2024.03.15	01:00:00	2161.42	2162.07	2160.79	2161.59	0	0	0
2024.03.15	02:00:00	2161.59	2163.09	2160.57	2162.71	0	0	0
2024.03.15	03:00:00	2162.69	2165.95	2162.29	2162.57	0	0	0
2024.03.15	04:00:00	2162.57	2162.95	2161.57	2162.34	0	0	0
2024.03.15	05:00:00	2162.33	2164.85	2161.75	2164.62	0	0	0
2024.03.15	06:00:00	2164.62	2165.45	2163.85	2164.45	0	0	0
2024.03.15	07:00:00	2164.52	2169.18	2163.53	2169.06	0	0	0
2024.03.15	08:00:00	2169.15	2170.02	2167.12	2168.87	0	0	0
2024.03.15	09:00:00	2168.94	2169.95	2166.65	2166.98	0	0	0
2024.03.15	10:00:00	2166.98	2169.40	2165.30	2169.02	0	0	0
2024.03.15	11:00:00	2169.02	2172.71	2167.47	2171.85	0	0	0
2024.03.15	12:00:00	2171.85	2172.66	2168.62	2169.26	0	0	0
2024.03.15	13:00:00	2169.25	2169.35	2166.19	2166.95	0	0	0
2024.03.15	14:00:00	2166.94	2167.32	2157.58	2161.84	0	0	0
2024.03.15	15:00:00	2161.81	2163.32	2156.51	2160.04	0	0	0
2024.03.15	16:00:00	2159.49	2166.58	2159.17	2164.24	0	0	0
2024.03.15	17:00:00	2164.25	2164.25	2158.16	2160.02	0	0	0
2024.03.15	18:00:00	2159.98	2163.46	2157.96	2158.76	0	0	0
2024.03.15	19:00:00	2158.79	2160.56	2155.17	2156.79	0	0	0
2024.03.15	20:00:00	2156.79	2160.25	2156.52	2159.34	0	0	0
2024.03.15	21:00:00	2159.30	2159.45	2156.41	2156.88	0	0	0
2024.03.15	22:00:00	2157.12	2158.21	2155.35	2156.08	0	0	0
2024.03.18	00:00:00	2152.51	2155.99	2152.05	2154.93	2580	0	0
2024.03.18	01:00:00	2154.83	2156.87	2153.84	2156.54	0	0	0
2024.03.18	02:00:00	2156.54	2157.44	2154.99	2156.53	0	0	0
2024.03.18	03:00:00	2156.53	2156.53	2150.13	2152.27	0	0	0
2024.03.18	04:00:00	2152.27	2153.42	2146.62	2147.85	0	0	0
2024.03.18	05:00:00	2147.85	2148.09	2146.10	2146.76	0	0	0
2024.03.18	06:00:00	2146.77	2148.23	2146.08	2147.35	0	0	0
2024.03.18	07:00:00	2147.35	2148.28	2146.09	2146.97	0	0	0
2024.03.18	08:00:00	2146.97	2149.06	2146.67	2148.13	0	0	0
2024.03.18	09:00:00	2148.13	2152.20	2147.27	2152.17	0	0	0
2024.03.18	10:00:00	2152.08	2154.39	2150.18	2153.52	0	0	0
2024.03.18	11:00:00	2153.52	2155.89	2153.34	2154.78	0	0	0
2024.03.18	12:00:00	2154.78	2158.48	2154.54	2158.22	0	0	0
2024.03.18	13:00:00	2158.22	2161.32	2158.19	2161.03	0	0	0
2024.03.18	14:00:00	2161.03	2163.58	2158.32	2159.10	0	0	0
2024.03.18	15:00:00	2159.07	2161.06	2155.47	2156.74	0	0	0
2024.03.18	16:00:00	2156.69	2160.76	2156.59	2158.48	0	0	0
2024.03.18	17:00:00	2158.39	2161.35	2156.97	2158.34	0	0	0
2024.03.18	18:00:00	2158.37	2160.74	2154.58	2159.94	0	0	0
2024.03.18	19:00:00	2159.93	2161.17	2158.07	2159.96	0	0	0
2024.03.18	20:00:00	2159.86	2160.65	2159.14	2159.41	0	0	0
2024.03.18	21:00:00	2159.47	2160.98	2159.39	2160.21	0	0	0
2024.03.18	22:00:00	2160.32	2160.40	2159.42	2160.10	0	0	0
2024.03.19	00:00:00	2160.09	2162.39	2159.78	2161.09	1825	0	0
2024.03.19	01:00:00	2161.09	2162.19	2160.35	2162.01	0	0	0
2024.03.19	02:00:00	2162.07	2162.77	2160.44	2160.53	0	0	0
2024.03.19	03:00:00	2160.55	2162.19	2158.58	2160.48	0	0	0
2024.03.19	04:00:00	2160.48	2162.77	2160.02	2160.80	0	0	0
2024.03.19	05:00:00	2160.80	2162.33	2159.76	2161.47	0	0	0
2024.03.19	06:00:00	2161.47	2162.09	2159.53	2160.17	0	0	0
2024.03.19	07:00:00	2160.20	2160.37	2157.07	2157.64	0	0	0
2024.03.19	08:00:00	2157.60	2157.80	2153.92	2156.77	0	0	0
2024.03.19	09:00:00	2156.71	2157.22	2154.15	2155.73	0	0	0
2024.03.19	10:00:00	2155.82	2155.93	2147.14	2153.07	0	0	0
2024.03.19	11:00:00	2153.07	2154.52	2151.61	2153.21	0	0	0
2024.03.19	12:00:00	2153.21	2156.27	2152.45	2154.11	0	0	0
2024.03.19	13:00:00	2154.11	2156.75	2153.69	2155.58	0	0	0
2024.03.19	14:00:00	2155.59	2158.62	2150.68	2156.98	0	0	0
2024.03.19	15:00:00	2156.97	2158.67	2150.42	2151.17	0	0	0
2024.03.19	16:00:00	2151.25	2155.42	2148.42	2154.90	0	0	0
2024.03.19	17:00:00	2154.90	2155.70	2150.72	2154.28	0	0	0
2024.03.19	18:00:00	2154.34	2156.03	2153.16	2154.53	0	0	0
2024.03.19	19:00:00	2154.53	2157.35	2154.34	2156.91	0	0	0
2024.03.19	20:00:00	2156.91	2157.72	2155.48	2156.76	0	0	0
2024.03.19	21:00:00	2156.81	2157.98	2156.24	2157.72	0	0	0
2024.03.19	22:00:00	2157.72	2158.47	2157.27	2157.57	0	0	0
2024.03.20	00:00:00	2157.55	2159.49	2157.27	2158.70	973	0	0
2024.03.20	01:00:00	2158.69	2158.71	2156.87	2156.99	0	0	0
2024.03.20	02:00:00	2157.00	2157.40	2155.12	2157.10	0	0	0
2024.03.20	03:00:00	2157.10	2160.03	2156.56	2158.64	0	0	0
2024.03.20	04:00:00	2158.64	2159.66	2157.20	2159.12	0	0	0
2024.03.20	05:00:00	2158.88	2159.85	2158.34	2159.85	2352	0	0
2024.03.20	06:00:00	2159.85	2160.21	2156.83	2156.85	0	0	0
2024.03.20	07:00:00	2156.85	2158.23	2156.57	2157.44	0	0	0
2024.03.20	08:00:00	2157.42	2158.22	2156.42	2156.99	0	0	0
2024.03.20	09:00:00	2157.08	2159.52	2156.90	2158.26	0	0	0
2024.03.20	10:00:00	2158.20	2158.38	2154.51	2156.19	0	0	0
2024.03.20	11:00:00	2156.16	2156.16	2153.17	2154.74	0	0	0
2024.03.20	12:00:00	2154.74	2154.95	2152.36	2154.30	0	0	0
2024.03.20	13:00:00	2154.30	2155.06	2152.34	2153.97	0	0	0
2024.03.20	14:00:00	2153.98	2155.24	2149.61	2153.17	0	0	0
2024.03.20	15:00:00	2153.23	2158.67	2150.51	2157.91	0	0	0
2024.03.20	16:00:00	2157.95	2164.86	2155.65	2157.09	0	0	0
2024.03.20	17:00:00	2157.09	2158.69	2154.68	2155.87	0	0	0
2024.03.20	18:00:00	2155.89	2158.64	2155.59	2157.69	0	0	0
2024.03.20	19:00:00	2157.67	2159.60	2156.01	2156.97	0	0	0
2024.03.20	20:00:00	2161.74	2183.59	2158.86	2181.83	0	0	0
2024.03.20	21:00:00	2182.07	2188.77	2178.50	2182.85	0	0	0
2024.03.20	22:00:00	2182.82	2187.19	2182.82	2185.57	0	0	0
2024.03.21	00:00:00	2187.01	2222.65	2186.52	2200.86	7995	0	0
2024.03.21	01:00:00	2200.84	2206.22	2196.34	2203.89	0	0	0
2024.03.21	02:00:00	2203.96	2203.96	2192.34	2198.99	0	0	0
2024.03.21	03:00:00	2198.86	2212.37	2197.98	2204.78	0	0	0
2024.03.21	04:00:00	2204.78	2206.33	2202.65	2203.41	0	0	0
2024.03.21	05:00:00	2203.40	2205.00	2201.75	2202.80	0	0	0
2024.03.21	06:00:00	2202.80	2204.09	2201.85	2203.31	0	0	0
2024.03.21	07:00:00	2203.31	2205.17	2201.84	2204.90	0	0	0
2024.03.21	08:00:00	2204.87	2209.55	2204.32	2207.19	0	0	0
2024.03.21	09:00:00	2207.05	2210.17	2206.44	2206.56	0	0	0
2024.03.21	10:00:00	2206.58	2206.73	2196.88	2201.50	0	0	0
2024.03.21	11:00:00	2201.50	2206.02	2199.93	2205.43	0	0	0
2024.03.21	12:00:00	2205.43	2211.72	2205.23	2207.65	0	0	0
2024.03.21	13:00:00	2207.68	2208.83	2205.41	2207.41	0	0	0
2024.03.21	14:00:00	2207.50	2208.89	2203.25	2207.70	0	0	0
2024.03.21	15:00:00	2207.74	2208.10	2191.59	2191.81	0	0	0
2024.03.21	16:00:00	2191.22	2191.92	2175.67	2176.62	0	0	0
2024.03.21	17:00:00	2176.62	2176.88	2166.43	2174.63	0	0	0
2024.03.21	18:00:00	2174.63	2180.33	2173.02	2179.93	0	0	0
2024.03.21	19:00:00	2179.93	2183.82	2178.55	2180.86	0	0	0
2024.03.21	20:00:00	2180.86	2183.97	2180.49	2182.87	0	0	0
2024.03.21	21:00:00	2182.87	2183.70	2180.35	2181.45	0	0	0
2024.03.21	22:00:00	2181.63	2182.42	2180.49	2181.06	0	0	0
2024.03.22	00:00:00	2181.01	2182.52	2180.83	2181.13	994	0	0
2024.03.22	01:00:00	2181.13	2181.83	2180.80	2181.65	0	0	0
2024.03.22	02:00:00	2181.65	2186.03	2180.95	2184.92	0	0	0
2024.03.22	03:00:00	2184.89	2185.94	2172.70	2173.48	0	0	0
2024.03.22	04:00:00	2173.48	2177.10	2171.84	2172.53	0	0	0
2024.03.22	05:00:00	2172.53	2176.20	2172.18	2173.75	0	0	0
2024.03.22	06:00:00	2173.75	2175.38	2173.16	2173.54	0	0	0
2024.03.22	07:00:00	2173.56	2175.77	2173.01	2174.24	0	0	0
2024.03.22	08:00:00	2174.22	2176.32	2169.92	2170.10	0	0	0
2024.03.22	09:00:00	2170.09	2170.45	2162.60	2168.45	0	0	0
2024.03.22	10:00:00	2168.45	2169.29	2164.94	2167.92	0	0	0
2024.03.22	11:00:00	2167.90	2170.11	2165.68	2166.66	0	0	0
2024.03.22	12:00:00	2166.66	2168.59	2165.90	2167.19	0	0	0
2024.03.22	13:00:00	2167.24	2168.16	2165.25	2166.10	0	0	0
2024.03.22	14:00:00	2166.10	2176.16	2165.84	2174.57	0	0	0
2024.03.22	15:00:00	2174.49	2180.09	2172.55	2178.07	0	0	0
2024.03.22	16:00:00	2178.14	2179.89	2171.22	2173.94	0	0	0
2024.03.22	17:00:00	2173.86	2173.86	2165.47	2166.10	0	0	0
2024.03.22	18:00:00	2166.02	2167.51	2161.58	2162.59	0	0	0
2024.03.22	19:00:00	2162.66	2164.87	2157.09	2159.18	0	0	0
2024.03.22	20:00:00	2158.87	2164.78	2158.75	2163.09	0	0	0
2024.03.22	21:00:00	2163.14	2165.20	2161.85	2164.00	0	0	0
2024.03.22	22:00:00	2164.02	2166.13	2163.60	2165.52	0	0	0
2024.03.25	00:00:00	2165.22	2167.75	2165.01	2166.41	2109	0	0
2024.03.25	01:00:00	2166.41	2168.89	2165.94	2168.29	0	0	0
2024.03.25	02:00:00	2168.39	2169.39	2163.99	2165.52	0	0	0
2024.03.25	03:00:00	2165.49	2176.90	2164.03	2175.14	0	0	0
2024.03.25	04:00:00	2175.16	2178.29	2173.77	2175.05	0	0	0
2024.03.25	05:00:00	2175.05	2175.09	2170.03	2170.60	0	0	0
2024.03.25	06:00:00	2170.60	2171.56	2169.13	2169.41	0	0	0
2024.03.25	07:00:00	2169.41	2171.04	2167.75	2169.79	0	0	0
2024.03.25	08:00:00	2169.79	2170.48	2164.28	2165.44	0	0	0
2024.03.25	09:00:00	2165.44	2168.83	2163.50	2165.88	0	0	0
2024.03.25	10:00:00	2165.68	2169.01	2163.85	2165.69	0	0	0
2024.03.25	11:00:00	2165.69	2168.78	2164.36	2168.39	0	0	0
2024.03.25	12:00:00	2168.39	2171.08	2167.61	2168.43	0	0	0
2024.03.25	13:00:00	2168.38	2171.82	2167.91	2170.49	0	0	0
2024.03.25	14:00:00	2170.49	2177.07	2170.31	2174.48	0	0	0
2024.03.25	15:00:00	2174.51	2181.26	2172.97	2177.12	0	0	0
2024.03.25	16:00:00	2177.15	2180.52	2175.35	2177.77	0	0	0
2024.03.25	17:00:00	2177.85	2177.90	2174.93	2175.49	0	0	0
2024.03.25	18:00:00	2175.49	2177.82	2174.98	2175.77	0	0	0
2024.03.25	19:00:00	2175.77	2176.65	2174.24	2174.72	0	0	0
2024.03.25	20:00:00	2174.72	2174.72	2173.00	2173.19	0	0	0
2024.03.25	21:00:00	2173.27	2173.68	2170.71	2170.97	0	0	0
2024.03.25	22:00:00	2171.00	2172.29	2170.74	2171.19	0	0	0
2024.03.26	00:00:00	2171.73	2173.48	2170.37	2171.94	1644	0	0
2024.03.26	01:00:00	2171.96	2173.28	2171.17	2172.85	0	0	0
2024.03.26	02:00:00	2172.82	2174.41	2172.27	2173.82	0	0	0
2024.03.26	03:00:00	2173.85	2174.21	2167.57	2169.38	0	0	0
2024.03.26	04:00:00	2169.38	2171.58	2169.27	2170.72	0	0	0
2024.03.26	05:00:00	2170.70	2172.41	2169.61	2170.36	0	0	0
2024.03.26	06:00:00	2170.36	2172.67	2170.04	2172.24	0	0	0
2024.03.26	07:00:00	2172.28	2173.34	2171.33	2172.87	0	0	0
2024.03.26	08:00:00	2172.86	2174.10	2170.55	2171.51	0	0	0
2024.03.26	09:00:00	2171.49	2174.19	2169.62	2173.00	0	0	0
2024.03.26	10:00:00	2173.00	2179.20	2171.59	2178.22	0	0	0
2024.03.26	11:00:00	2178.22	2195.05	2178.21	2190.89	0	0	0
2024.03.26	12:00:00	2190.81	2200.03	2190.75	2197.72	0	0	0
2024.03.26	13:00:00	2197.72	2199.06	2195.00	2196.46	0	0	0
2024.03.26	14:00:00	2196.46	2197.36	2186.60	2187.93	0	0	0
2024.03.26	15:00:00	2187.91	2192.91	2178.46	2182.95	0	0	0
2024.03.26	16:00:00	2182.91	2186.39	2179.14	2179.36	0	0	0
